,geneId,uniqueDiseases,uniqueTherapeuticAreas,maxEQTLColoc,maxPQTLColoc,maxVEP,maxDistanceTSS,minEffectiveSampleSize,maxEffectiveSampleSize,earliestPublicationDate,cancerOrBenignTumor,infectiousDisease,pregnancyOrPerinatalDisease,disorderOfVisualSystem,cardiovascularDisease,pancreasDisease,gastrointestinalDisease,reproductiveSystemOrBreastDisease,integumentarySystemDisease,endocrineSystemDisease,respiratoryOrThoracicDisease,urinarySystemDisease,musculoskeletalOrConnectiveTissueDisease,disorderOfEar,immuneSystemDisease,hematologicDisease,nervousSystemDisease,psychiatricDisorder,nutritionalOrMetabolicDisease,geneticFamilialOrCongenitalDisease,injuryPoisoningOrOtherComplication,signOrSymptom,other,totalStudies,lofConstraint,misConstraint,synConstraint,pathwayCount,tissueSpecificity,tissueDistribution,chromosome,start,end,approvedSymbol
5150,ENSG00000142494,1,1,1,0,0,1,384314.83364002535,384314.83364002535,2024-10-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.10500002,0.27647,0.41322,1,0.5,0.0,17,19495385,19579034,SLC47A1
5151,ENSG00000160182,1,1,0,0,0,1,2628.763122476447,2628.763122476447,2011-12-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.689,-0.20875,-0.055807,1,1.0,0.0,21,42362282,42366535,TFF1
5152,ENSG00000160818,1,1,0,0,0,0,155552.2805078301,155552.2805078301,2023-01-18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.669,1.1672,1.373,0,0.5,-1.0,1,156594301,156601496,GPATCH4
5153,ENSG00000163060,1,1,0,0,0,1,38772.287745457244,38772.287745457244,2025-03-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.42200005,-2.7406,-2.2988,0,1.0,0.5,2,94871430,94876823,TEKT4
5154,ENSG00000104960,1,1,0,0,0,1,94870.11495236546,144712.0807038357,2022-10-12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0.478,-0.77927,-3.8737,0,-1.0,-1.0,19,49850735,49860744,PTOV1
5155,ENSG00000111319,1,1,0,0,0,1,135108.48254553688,135108.48254553688,2025-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.10500002,0.28764,0.59016,2,0.5,0.0,12,6346843,6377730,SCNN1A
5156,ENSG00000121289,1,1,1,0,0,0,11843.109477001575,11843.109477001575,2024-01-27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.17299998,0.86542,0.001583,1,-1.0,-1.0,19,32875925,32971991,CEP89
5157,ENSG00000123843,1,1,0,1,0,0,99227.16426999423,102866.95819249244,2019-08-16,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-0.14699996,0.70528,-0.7045,1,1.0,0.0,1,207088860,207099993,C4BPB
5158,ENSG00000156206,1,1,0,0,0,1,394357.452283155,394357.452283155,2020-10-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.029000044,0.21932,1.0332,0,0.75,0.5,15,81007033,81149179,CFAP161
5159,ENSG00000163873,1,1,0,0,0,1,684816.7338614308,1122672.658801146,2019-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0.604,3.6053,0.31807,2,0.5,0.0,1,36795527,37034515,GRIK3
5160,ENSG00000172757,1,1,1,0,0,1,75978.4105377159,75978.4105377159,2023-01-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.592,3.3773,-1.4342,6,-1.0,-1.0,11,65823022,65862026,CFL1
5161,ENSG00000181609,1,1,0,0,0,1,221280.45048451523,230312.26972227366,2024-07-19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,-0.86600006,-0.20218,-0.74238,1,1.0,1.0,11,5488685,5489749,OR52D1
5162,ENSG00000213533,1,1,1,0,0,0,88632.90640619362,88632.90640619362,2024-06-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.34500003,1.3858,-0.37969,0,-1.0,-1.0,3,52836219,52897548,STIMATE
5163,ENSG00000163599,26,9,1,0,1,1,2209.8301559792026,574782.4268116049,2008-11-02,14,0,0,1,0,11,0,0,0,35,0,1,17,0,5,0,0,0,1,4,0,0,0,89,0.78900003,2.0899,0.57771,3,1.0,0.0,2,203853888,203873965,CTLA4
5164,ENSG00000141279,13,8,1,0,0,1,3943.4948096885814,461914.58891516324,2013-07-01,0,0,0,5,2,0,1,0,0,1,0,0,1,0,3,0,2,0,0,0,0,0,2,17,0.701,4.731,1.545,1,-1.0,-1.0,17,47522942,47624665,NPEPPS
5165,ENSG00000123066,8,5,1,0,0,1,101791.22293364709,1470466.6505612188,2019-02-25,4,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,9,0.959,6.2997,0.90269,3,-1.0,-1.0,12,115957905,116277693,MED13L
5166,ENSG00000205269,8,5,1,0,0,1,21201.639474894007,141293.18354755783,2020-04-27,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,7,0.023999989,0.68628,-0.053235,0,0.5,0.0,6,11537749,11583524,TMEM170B
5167,ENSG00000168906,9,4,0,0,0,1,52982.28647069224,756470.9740366563,2017-12-06,3,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0.842,4.6782,-1.2176,1,0.5,-1.0,2,85539168,85545281,MAT2A
5168,ENSG00000150281,5,3,0,1,0,1,3680.879332715477,353105.3286394775,2018-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,6,-0.959,-2.2418,-2.574,1,-1.0,-1.0,16,30896614,30903547,CTF1
5169,ENSG00000182197,5,3,0,0,0,1,7199.101761070433,645988.1975077938,2023-01-18,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0.661,2.7372,0.7421,3,-1.0,-1.0,8,117794490,118111826,EXT1
5170,ENSG00000187676,8,3,1,1,1,1,33892.13656698846,1778690.168860174,2015-12-21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,6,0,0,0,20,-0.10899997,-0.095709,-0.19256,2,-1.0,-1.0,13,31199975,31332276,B3GLCT
5171,ENSG00000119682,5,3,1,0,0,1,442877.006007271,1122672.658801146,2019-02-04,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10,0.26099998,2.2104,0.49277,1,-1.0,-1.0,14,74653437,74713117,AREL1
5172,ENSG00000152056,5,3,1,0,0,1,51964.39839555753,295550.4496098593,2019-03-28,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,6,0.18300003,1.0652,1.6332,4,0.5,0.0,2,223667680,223838027,AP1S3
5173,ENSG00000169896,5,3,1,0,1,1,1055.3059723939707,26873.80285776456,2015-10-26,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,1,0,0,0,16,0.32200003,1.3471,0.20711,5,1.0,0.0,16,31259967,31332892,ITGAM
5174,ENSG00000175920,7,3,0,0,0,1,16918.70929392283,464892.4593283075,2021-12-06,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,8,-0.658,-4.997,-4.6737,0,0.5,0.0,4,3463306,3501473,DOK7
5175,ENSG00000078814,2,2,1,0,1,1,1939.0354957160343,26667.58037719927,2016-03-09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,-0.014999986,-0.044392,-1.52,0,0.75,0.0,20,34955810,35002437,MYH7B
5176,ENSG00000123815,2,2,0,0,0,1,15680.736809263815,160010.51072069994,2021-09-30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0.07700002,1.1205,1.2226,1,-1.0,-1.0,19,40691514,40725784,COQ8B
5177,ENSG00000146243,3,2,1,0,0,1,358386.30063935445,756470.9740366563,2021-11-04,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,-0.25600004,-0.029967,-0.29323,0,-1.0,0.0,6,78867551,78946440,IRAK1BP1
5178,ENSG00000150722,2,2,1,0,0,1,144712.0807038357,358386.30063935445,2021-11-04,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-0.62899995,-0.19551,0.37783,0,1.0,0.5,2,181954241,182131398,PPP1R1C
5179,ENSG00000008438,3,2,0,0,0,1,78728.4671948324,101032.95487940393,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,-0.42499995,0.3383,1.0415,2,1.0,0.5,19,46019153,46023053,PGLYRP1
5180,ENSG00000108239,3,2,0,0,0,0,59922.028203228016,81243.5903011504,2023-01-18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.125,-1.6832,-2.2655,0,0.5,-1.0,10,94402541,94536332,TBC1D12
5181,ENSG00000137877,2,2,1,0,1,1,62043.890063935265,195005.6685718255,2023-01-18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-0.35899997,-4.3435,-4.5603,4,0.75,0.0,15,41848146,41894053,SPTBN5
5182,ENSG00000162692,3,2,1,0,0,1,61563.70725571889,334911.3573752668,2021-02-24,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0.16299999,1.4491,-0.14621,4,1.0,-1.0,1,100719742,100739045,VCAM1
5183,ENSG00000165626,3,2,1,0,0,1,195005.6685718255,1778690.168860174,2020-06-15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0.15799999,0.61951,0.62425,0,-1.0,-1.0,10,13438484,13529014,BEND7
5184,ENSG00000168487,8,2,1,0,0,1,52982.28647069224,279825.00883385167,2017-12-06,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0.352,2.193,0.33994,5,-1.0,0.0,8,22165140,22212326,BMP1
5185,ENSG00000169744,2,2,1,0,0,1,151416.12986435954,1778690.168860174,2022-07-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.565,2.2932,0.67182,0,-1.0,0.0,4,16501541,16898678,LDB2
5186,ENSG00000009790,1,1,0,0,0,0,8039.7712009106435,8039.7712009106435,2020-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.14200002,0.92088,1.1006,0,1.0,0.0,1,209756032,209782320,TRAF3IP3
5187,ENSG00000145864,1,1,0,0,0,1,1129585.974638378,1778690.168860174,2022-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.574,4.0985,-0.026682,2,1.0,0.5,5,161288429,161549044,GABRB2
5188,ENSG00000168734,2,1,1,0,0,1,62627.34914844415,275021.63051358337,2021-04-08,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-0.078999996,1.0495,0.34297,0,-1.0,-1.0,20,44531785,44624247,PKIG
5189,ENSG00000181885,1,1,1,0,0,0,100075.58738100652,100075.58738100652,2024-04-26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.19799995,0.5802,-0.27629,2,0.5,0.0,17,7259903,7263983,CLDN7
5190,ENSG00000182379,1,1,1,0,0,1,87545.45580019058,87545.45580019058,2016-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.042000055,-0.86888,-1.9658,0,0.5,0.0,12,57216794,57226449,NXPH4
5191,ENSG00000005001,2,1,1,1,0,1,115338.82014347943,144127.33793912127,2024-07-19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.296,-0.90841,-2.2346,0,0.5,0.0,16,2852730,2858170,PRSS22
5192,ENSG00000099849,1,1,0,0,0,1,13219.952617929488,13219.952617929488,2015-10-26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.85800004,-2.6199,-3.7426,0,0.5,0.0,11,560404,564025,RASSF7
5193,ENSG00000128923,3,1,0,0,0,1,1321.7688442211056,340825.7076940272,2021-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,-0.01699996,-1.2077,-1.648,0,-1.0,-1.0,15,58771192,58861900,MINDY2
5194,ENSG00000078900,1,1,0,0,0,0,322107.4898639223,322107.4898639223,2024-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.42400002,1.6543,-1.2981,7,0.5,0.5,1,3652516,3736201,TP73
5195,ENSG00000138316,1,1,1,0,0,1,73985.70318108075,187674.40497870417,2021-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.03399998,0.80769,-0.21842,3,0.5,0.5,10,70672506,70762441,ADAMTS14
5196,ENSG00000163686,1,1,0,0,0,1,464892.4593283075,464892.4593283075,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.06700003,1.0868,0.99014,1,0.5,0.0,3,58237532,58295693,ABHD6
5197,ENSG00000167674,1,1,0,0,0,1,38092.548464040476,38092.548464040476,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.265,-1.5301,-3.0421,0,-1.0,-1.0,19,4472297,4502208,HDGFL2
5198,ENSG00000184602,1,1,0,0,0,1,107273.75397646755,112218.78632625614,2024-07-19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.753,0.070795,-0.94818,0,0.5,-1.0,16,11668455,11679152,SNN
5199,ENSG00000185189,1,1,0,0,0,1,171880.2916512608,171880.2916512608,2022-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.086000025,0.40534,-2.0229,0,0.5,-1.0,8,143833583,143840973,NRBP2
5200,ENSG00000196313,1,1,1,0,0,0,384314.83364002535,384314.83364002535,2024-10-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.36699998,1.4401,0.94049,29,-1.0,-1.0,7,72879349,72951440,POM121
5201,ENSG00000115290,16,9,1,0,1,1,12952.27698009484,1424218.0900670097,2011-08-28,0,0,0,3,3,31,0,0,0,0,0,2,1,0,0,0,3,0,1,3,0,0,3,50,0.060000002,-0.56274,-0.31207,1,0.5,0.0,2,164492417,164621482,GRB14
5202,ENSG00000188064,17,7,0,0,0,1,1553.7438322851153,1424218.0900670097,2011-07-06,12,0,0,2,0,2,0,2,0,0,0,0,31,0,0,0,4,0,0,0,0,0,9,62,0.23900002,1.4421,-1.0349,2,0.5,0.0,22,45920366,45977162,WNT7B
5203,ENSG00000038295,6,6,1,0,0,1,2551.671904944423,235397.69820205137,2013-05-28,0,0,0,0,2,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,2,10,0.533,1.7387,-0.26006,4,0.5,0.0,4,165873237,166104457,TLL1
5204,ENSG00000106683,7,6,1,0,0,1,29370.302598064187,155552.2805078301,2018-08-13,0,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,8,0.662,2.4135,0.10228,6,1.0,-1.0,7,74082933,74122525,LIMK1
5205,ENSG00000140945,13,5,1,0,0,1,13468.40052574979,1778690.168860174,2017-01-09,0,0,0,0,22,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,4,32,0.544,-0.93707,-3.1743,1,0.5,0.0,16,82626965,83800640,CDH13
5206,ENSG00000134640,9,5,0,0,0,1,1173.5007132667617,1424218.0900670097,2010-06-27,0,0,13,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,51,-0.91700006,0.25497,-0.44364,2,0.5,1.0,11,92969651,92985066,MTNR1B
5207,ENSG00000136861,12,5,1,0,0,1,1173.5007132667617,1778690.168860174,2016-05-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,3,3,13,0.30800003,1.1451,1.0513,7,-1.0,-1.0,9,120388875,120580170,CDK5RAP2
5208,ENSG00000159788,6,5,1,0,0,1,70325.27750501591,415452.66715166246,2018-08-13,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,6,0.30400002,1.0082,-0.18449,1,-1.0,-1.0,4,3293021,3439913,RGS12
5209,ENSG00000099377,6,4,1,0,1,1,4260.201964816084,392116.8525067137,2010-10-17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,9,-0.411,1.2739,0.018665,3,1.0,-1.0,16,30985207,30989147,HSD3B7
5210,ENSG00000141458,4,4,1,0,1,1,61498.92173410762,756470.9740366563,2022-10-12,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0.324,1.7197,-0.14671,1,-1.0,-1.0,18,23506184,23586506,NPC1
5211,ENSG00000164342,6,4,0,1,1,1,116089.30071075787,381165.6245253304,2020-06-24,2,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,1,0,0,0,13,0.204,1.3402,0.61925,13,-1.0,0.0,4,186068911,186088073,TLR3
5212,ENSG00000196620,6,4,1,0,0,1,122088.395356851,464892.4593283075,2018-08-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,2,6,-0.102,-0.42532,-0.60178,3,0.75,0.5,4,68646597,68670652,UGT2B15
5213,ENSG00000124614,3,3,1,0,0,1,24407.480025615696,381165.6245253304,2023-01-18,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0.735,2.1838,0.50027,18,-1.0,-1.0,6,34417454,34426069,RPS10
5214,ENSG00000159322,3,3,1,0,0,1,88771.02207231094,645988.1975077938,2024-01-19,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0.06300002,0.49947,-0.81144,1,-1.0,-1.0,15,72751294,72785846,ADPGK
5215,ENSG00000184378,19,3,1,0,0,1,8143.099031885603,367949.31877243903,2017-01-23,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,-0.24199998,0.6078,0.70546,0,1.0,0.0,3,169766921,169769561,ACTRT3
5216,ENSG00000185352,6,3,0,0,0,1,167455.33102651383,1778690.168860174,2022-07-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,7,0.35900003,0.22412,-0.10768,1,1.0,0.0,13,96090107,96839562,HS6ST3
5217,ENSG00000188820,3,3,1,0,0,1,1570.5303430079155,87248.80974040499,2014-07-31,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,6,-0.96599996,-1.7918,-2.533,0,0.5,-1.0,6,116461370,116463968,CALHM6
5218,ENSG00000134443,5,3,0,1,1,1,118061.55082048493,1424218.0900670097,2018-10-08,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,-0.796,-0.9846,-1.1736,3,0.5,0.0,18,59220158,59230774,GRP
5219,ENSG00000144481,4,3,0,0,0,1,6170.33304373009,360605.992793193,2011-06-12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,18,0.055000007,1.5081,0.51557,1,0.75,0.5,2,233917373,234019522,TRPM8
5220,ENSG00000166575,7,3,1,0,0,1,18906.903981197203,414433.58532016096,2018-12-31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,9,0.25700003,1.0284,-0.09537,0,-1.0,-1.0,11,87037844,87328824,TMEM135
5221,ENSG00000173402,5,3,1,1,0,1,58331.23271678036,437137.9986908925,2017-01-09,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,1,0,7,0.702,2.5564,0.28176,9,-1.0,-1.0,3,49468713,49535618,DAG1
5222,ENSG00000204179,3,3,0,0,0,1,141293.18354755783,235397.69820205137,2023-01-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0.302,2.6472,2.2915,1,0.5,0.0,10,46911396,47002488,PTPN20
5223,ENSG00000088298,3,2,1,0,0,1,28863.30790298137,102866.95819249244,2019-08-16,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.251,2.0111,0.16868,2,-1.0,-1.0,20,35115364,35147336,EDEM2
5224,ENSG00000125810,4,2,0,0,0,1,31935.015289867086,168116.01355658393,2019-11-01,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,-0.23699999,-0.76676,-1.557,1,0.5,-1.0,20,23065139,23086324,CD93
5225,ENSG00000161960,2,2,1,0,0,0,47408.95172709719,195005.6685718255,2023-01-18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.663,5.217,-1.7912,9,-1.0,-1.0,17,7572824,7579006,EIF4A1
5226,ENSG00000131748,3,2,1,0,1,1,32555.310754135273,38054.41297287997,2023-01-18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.18800002,0.84142,0.65888,1,-1.0,-1.0,17,39637090,39664201,STARD3
5227,ENSG00000175334,2,2,1,0,0,0,189845.9324918578,189845.9324918578,2025-04-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0.714,2.2912,-0.36918,8,-1.0,-1.0,11,66002228,66004149,BANF1
5228,ENSG00000181610,2,2,0,0,0,1,32705.240805002948,286678.73247515375,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,-0.116999984,0.084179,-1.1298,3,-1.0,-1.0,17,57834781,57850056,MRPS23
5229,ENSG00000120160,2,2,0,0,0,1,15454.955799405188,95413.07358079177,2016-09-09,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,-0.732,-0.32171,0.012332,0,1.0,1.0,9,27284654,27297150,EQTN
5230,ENSG00000136504,2,2,0,0,0,1,83710.65550453523,83710.65550453523,2022-12-23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.725,4.3936,0.4364,1,-1.0,-1.0,17,49788624,49835026,KAT7
5231,ENSG00000152611,3,2,0,0,0,1,5426.200199914322,220001.25209802805,2011-03-13,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.16999996,-0.31643,-0.48678,0,0.75,0.0,5,35904288,35938779,CAPSL
5232,ENSG00000155918,2,2,1,0,1,1,3190.2234533702676,189557.6027707886,2010-07-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-0.20899999,0.24276,0.85089,1,0.75,0.5,6,150018334,150025532,RAET1L
5233,ENSG00000087250,1,1,0,0,0,1,28892.29425546899,28892.29425546899,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.30799997,0.39005,-0.097538,1,1.0,0.0,16,56589074,56591088,MT3
5234,ENSG00000135540,1,1,1,0,0,1,44692.894702471654,1424218.0900670097,2020-06-15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.362,0.97543,1.0106,0,0.5,0.0,6,138422043,138693253,NHSL1
5235,ENSG00000143106,1,1,0,0,1,0,91172.20051337926,91172.20051337926,2023-01-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.681,3.3912,0.39047,63,-1.0,0.0,1,109399042,109426448,PSMA5
5236,ENSG00000170214,1,1,1,0,0,1,1424218.0900670097,1424218.0900670097,2024-02-19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.449,-0.96775,-2.9023,3,0.5,0.0,5,159865080,159973012,ADRA1B
5237,ENSG00000139547,1,1,0,0,0,1,97623.65810915266,129885.88722731256,2024-07-19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.46599996,0.06207,0.81982,2,1.0,0.5,12,56951431,56959374,RDH16
5238,ENSG00000164032,1,1,1,0,0,1,86992.9057658324,143413.24457139417,2023-06-29,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6,3.1198,-0.4835,1,0.5,-1.0,4,99948086,99950355,H2AZ1
5239,ENSG00000169241,1,1,1,0,0,0,125299.9543761523,263416.51565448404,2019-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,-0.07099998,1.1891,1.1263,1,-1.0,-1.0,1,155135344,155138857,SLC50A1
5240,ENSG00000173467,3,1,0,0,0,1,19046.182555669562,194667.2540182328,2015-08-03,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-0.93200004,-0.43599,-0.31183,0,0.5,0.0,7,16859412,16881987,AGR3
5241,ENSG00000177606,1,1,0,0,0,1,1129585.974638378,1778690.168860174,2022-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.28399998,1.2855,-1.4455,13,-1.0,-1.0,1,58776845,58784048,JUN
5242,ENSG00000149948,28,12,0,0,0,1,5148.813701236917,1470466.6505612188,2010-06-27,2,0,0,5,3,35,0,0,1,11,1,4,6,0,0,0,2,0,0,4,0,0,4,78,-0.68799996,-0.17393,-1.4073,1,0.5,0.5,12,65824460,65966291,HMGA2
5243,ENSG00000164093,41,10,0,0,0,1,1959.2518901711103,756470.9740366563,2007-07-01,1,0,0,12,216,0,4,0,0,0,4,0,0,0,0,10,2,0,0,34,2,0,29,314,0.59000003,2.2361,0.78279,1,0.5,0.0,4,110617423,110642123,PITX2
5244,ENSG00000133103,19,10,1,0,1,1,2209.8301559792026,562534.7696387965,2013-12-25,21,1,0,0,2,0,0,0,0,0,10,1,15,0,3,0,2,0,0,2,0,0,5,62,-0.05700004,0.20587,-0.58911,3,-1.0,-1.0,13,39655627,39791666,COG6
5245,ENSG00000213047,12,7,1,0,0,1,5426.200199914322,960369.5592648841,2010-11-21,5,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,6,0,0,10,0,0,0,26,0.20200002,1.113,0.29963,1,-1.0,0.0,1,197504748,197775696,DENND1B
5246,ENSG00000106460,18,6,1,0,1,1,1146.0,1778690.168860174,2018-04-16,0,0,0,0,3,6,0,0,0,0,1,0,0,0,0,0,32,0,0,2,0,0,1,45,0.18699998,0.96835,-0.67334,0,-1.0,-1.0,7,12211270,12243367,TMEM106B
5247,ENSG00000263528,9,6,1,0,0,1,11252.882952659449,251325.91086204,2016-07-11,2,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,3,0,0,2,15,0.34100002,2.807,0.12783,13,0.5,0.0,1,206470476,206496889,IKBKE
