HGNC_ID	MGI_ID	IMPC_adult_viability	IMPC_embryo_viability	Avana_mean	Avana_mean_045	IMPC_Viability	adHOM_top_level_mp_name	adHEMI_top_level_mp_name	Viable_Phenotypes_updated	FUSIL_outliers	FUSIL
HGNC:27020	MGI:1289192	Viable	InsuffData/NoData	-0.178501558	Non-essential	Viable	hematopoietic system phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:27030	MGI:1925371	Subviable	InsuffData/NoData	-0.074309743	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:27031	MGI:2685751	Viable	InsuffData/NoData	0.102220164	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:2705	MGI:94872	Viable	InsuffData/NoData	0.014972002	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:27056	MGI:1921377	Viable	InsuffData/NoData	-0.005062044	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:2707	MGI:87874	Lethal	InsuffData/NoData	-0.153830525	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:27088	MGI:3041229	Viable	InsuffData/NoData	-0.056461887	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:27089	MGI:2685431	Viable	InsuffData/NoData	-0.024036952	Non-essential	Viable	pigmentation phenotype|integument phenotype|vision/eye phenotype	-	Viable_phenotype	VP	VP
HGNC:2710	MGI:2444529	Viable	InsuffData/NoData	0.125975015	Non-essential	Viable	hearing/vestibular/ear phenotype|reproductive system phenotype	-	Viable_phenotype	VP	VP
HGNC:27102	MGI:2446979	Lethal	InsuffData/NoData	-0.429150655	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:27106	MGI:1924833	Subviable	Viable_E18.5	0.043847061	Non-essential	Subviable	mortality/aging|renal/urinary system phenotype|nervous system phenotype	-	-	SV	SV
HGNC:2711	MGI:107745	Lethal	InsuffData/NoData	-0.43670086	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:2712	MGI:107733	Lethal	InsuffData/NoData	-0.686702031	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:27139	MGI:1924802	Viable	InsuffData/NoData	0.015056745	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:2714	MGI:1277171	Viable	InsuffData/NoData	-	-	Viable	-	-	Viable_nophenotype	-	-
HGNC:2715	MGI:1916469	Viable	InsuffData/NoData	0.160536418	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:27158	MGI:1916351	Conflicting: Subviable | Viable	InsuffData/NoData	0.050135542	-	Other	mortality/aging|growth/size/body region phenotype|behavior/neurological phenotype|homeostasis/metabolism phenotype|hematopoietic system phenotype|immune system phenotype	-	-	-	-
HGNC:27193	MGI:2444807	Subviable	InsuffData/NoData	0.014156029	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:27223	MGI:1919670	Lethal	InsuffData/NoData	-0.332356772	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:27254	MGI:2442082	Viable	InsuffData/NoData	0.030776829	Non-essential	Viable	cardiovascular system phenotype|renal/urinary system phenotype|vision/eye phenotype|hearing/vestibular/ear phenotype|integument phenotype|hematopoietic system phenotype|behavior/neurological phenotype|reproductive system phenotype|endocrine/exocrine gland phenotype|pigmentation phenotype	-	Viable_phenotype	VP	VP
HGNC:27258	MGI:1915248	Viable	InsuffData/NoData	-0.104512151	Non-essential	Viable	adipose tissue phenotype|vision/eye phenotype|skeleton phenotype|homeostasis/metabolism phenotype|nervous system phenotype|hematopoietic system phenotype|pigmentation phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:2726	MGI:109247	Viable	InsuffData/NoData	-0.145541697	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:27265	MGI:2442310	Subviable	InsuffData/NoData	0.185845897	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:27269	MGI:2142489	Viable	InsuffData/NoData	-	-	Viable	-	-	Viable_nophenotype	-	-
HGNC:2728	MGI:1194508	Lethal	Lethal_E9.5	-0.768256963	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:27287	MGI:3528937	Viable	InsuffData/NoData	-0.111474503	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:2730	MGI:99216	Subviable	InsuffData/NoData	-0.027163903	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:27314	MGI:1913524	Viable	InsuffData/NoData	-0.043809329	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:27316	MGI:2442815	Viable	InsuffData/NoData	-0.068258055	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:2732	MGI:1298381	Viable	InsuffData/NoData	-	-	Viable	cardiovascular system phenotype	-	Viable_phenotype	-	-
HGNC:2734	MGI:2144727	Lethal	Lethal_E9.5	-0.442653724	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:27351	MGI:1915293	Viable	InsuffData/NoData	0.059418424	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:27363	MGI:2685304	Viable	InsuffData/NoData	0.218386885	Non-essential	Viable	hematopoietic system phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:27371	MGI:1914804	Viable	InsuffData/NoData	-0.060952848	Non-essential	Viable	adipose tissue phenotype|vision/eye phenotype|skeleton phenotype|hematopoietic system phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:27387	MGI:1917855	Viable	InsuffData/NoData	-0.215395467	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:2739	MGI:1916442	Lethal	Lethal_E9.5	-0.639426905	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:27411	MGI:1919096	Viable	InsuffData/NoData	-0.061167335	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:27413	MGI:2685992	Viable	InsuffData/NoData	-	-	Viable	-	-	Viable_insufproc	-	-
HGNC:27414	MGI:2684948	Viable	InsuffData/NoData	-0.008003571	Non-essential	Viable	hematopoietic system phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:2747	MGI:104976	Lethal	Lethal_E14.5	-0.608328397	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:27501	MGI:1918956	Viable	InsuffData/NoData	-0.156566348	Non-essential	Viable	hematopoietic system phenotype|integument phenotype|immune system phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:27537	MGI:1921415	Viable	InsuffData/NoData	0.043297762	Non-essential	Viable	skeleton phenotype|limbs/digits/tail phenotype	-	Viable_phenotype	VP	VP
HGNC:2754	MGI:1347059	Viable	InsuffData/NoData	0.070240745	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:27564	MGI:1918526	Viable	InsuffData/NoData	-	-	Viable	skeleton phenotype|craniofacial phenotype	-	Viable_phenotype	-	-
HGNC:27570	MGI:2685731	Viable	InsuffData/NoData	-	-	Viable	behavior/neurological phenotype	-	Viable_phenotype	-	-
HGNC:27584	MGI:2384806	Viable	InsuffData/NoData	-0.066656096	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:2760	MGI:1346328	Viable	InsuffData/NoData	0.149548225	Non-essential	Viable	hematopoietic system phenotype|integument phenotype|skeleton phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:27609	MGI:1916933	Viable	InsuffData/NoData	-0.038617863	Non-essential	Viable	cardiovascular system phenotype|behavior/neurological phenotype|homeostasis/metabolism phenotype|hematopoietic system phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:27622	MGI:108076	Subviable	InsuffData/NoData	-0.145199385	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:27648	MGI:1924175	Viable	InsuffData/NoData	-0.153933705	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:2769	MGI:1915434	Lethal	Lethal_E14.5	-0.663998222	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:27696	MGI:1914982	Viable	InsuffData/NoData	-0.009386667	Non-essential	Viable	cardiovascular system phenotype|homeostasis/metabolism phenotype|skeleton phenotype|limbs/digits/tail phenotype	-	Viable_phenotype	VP	VP
HGNC:2773	MGI:1196287	Viable	InsuffData/NoData	-0.26789981	Non-essential	Viable	hematopoietic system phenotype	-	Viable_phenotype	VP	VP
HGNC:27750	MGI:2146232	Viable	InsuffData/NoData	0.108937577	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:27786	MGI:2442451	Viable	InsuffData/NoData	0.207175954	Non-essential	Viable	homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:27880	MGI:1915673	Viable	InsuffData/NoData	0.067881914	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:27884	MGI:2385228	Viable	InsuffData/NoData	-0.093776197	Non-essential	Viable	behavior/neurological phenotype|reproductive system phenotype|homeostasis/metabolism phenotype|endocrine/exocrine gland phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:27912	MGI:1913798	Viable	InsuffData/NoData	-0.181207476	Non-essential	Viable	skeleton phenotype|limbs/digits/tail phenotype	-	Viable_phenotype	VP	VP
HGNC:27915	MGI:2140680	Viable	InsuffData/NoData	0.034758361	Non-essential	Viable	homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:27934	MGI:1924107	Viable	InsuffData/NoData	-0.115057222	Non-essential	Viable	skeleton phenotype	-	Viable_phenotype	VP	VP
HGNC:27937	MGI:2685402	Viable	InsuffData/NoData	0.000745581	Non-essential	Viable	hearing/vestibular/ear phenotype|homeostasis/metabolism phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:27938	MGI:1922684	Viable	InsuffData/NoData	-0.02640264	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:27962	MGI:1919762	Viable	InsuffData/NoData	0.060509327	Non-essential	Viable	reproductive system phenotype|skeleton phenotype	-	Viable_phenotype	VP	VP
HGNC:27963	MGI:2684939	Viable	InsuffData/NoData	0.012142455	Non-essential	Viable	reproductive system phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:27972	MGI:3643758	Viable	InsuffData/NoData	0.06309371	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:28005	MGI:1914215	Lethal	InsuffData/NoData	-0.724668035	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:28006	MGI:1913390	Lethal	Lethal_E9.5	-0.125279937	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:28029	MGI:1917613	Viable	InsuffData/NoData	-0.152298216	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:28032	MGI:1915282	Lethal	InsuffData/NoData	-0.524864532	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:28041	MGI:104837	Viable	InsuffData/NoData	0.129373681	Non-essential	Viable	hematopoietic system phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:28045	MGI:1923497	Viable	InsuffData/NoData	-0.077273351	Non-essential	Viable	skeleton phenotype|limbs/digits/tail phenotype	-	Viable_phenotype	VP	VP
HGNC:28051	MGI:1922145	Viable	InsuffData/NoData	-0.033999196	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:28052	MGI:2445217	Viable	InsuffData/NoData	-0.046672285	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:28074	MGI:1915283	Lethal	Lethal_E9.5	-0.353496742	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:28078	MGI:2685012	Viable	InsuffData/NoData	-0.075015518	Non-essential	Viable	reproductive system phenotype|homeostasis/metabolism phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:28095	MGI:1922915	Subviable	Viable_E18.5	-0.052478732	Non-essential	Subviable	mortality/aging|skeleton phenotype|limbs/digits/tail phenotype|behavior/neurological phenotype	-	-	SV	SV
HGNC:281	MGI:87934	Viable	InsuffData/NoData	-0.052103103	Non-essential	Viable	homeostasis/metabolism phenotype|nervous system phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:2810	MGI:1889850	Viable	InsuffData/NoData	0.006569183	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:28106	MGI:1916321	Viable	InsuffData/NoData	-0.337299922	Non-essential	Viable	reproductive system phenotype|endocrine/exocrine gland phenotype	-	Viable_phenotype	VP	VP
HGNC:28110	MGI:1933105	Subviable	Viable_E18.5	0.136995686	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:28111	MGI:2445165	Viable	InsuffData/NoData	0.051308412	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:28114	MGI:1916998	Viable	InsuffData/NoData	-0.03385077	Non-essential	Viable	homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:28121	MGI:1923304	Lethal	InsuffData/NoData	-0.022745584	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:28122	MGI:106354	Lethal	Lethal_E9.5	-1.445478426	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:28135	MGI:1925082	Viable	InsuffData/NoData	-0.065993248	Non-essential	Viable	growth/size/body region phenotype|homeostasis/metabolism phenotype|skeleton phenotype|craniofacial phenotype	-	Viable_phenotype	VP	VP
HGNC:28136	MGI:1915878	Conflicting: Subviable | Viable	InsuffData/NoData	-0.126518814	-	Other	vision/eye phenotype|mortality/aging|homeostasis/metabolism phenotype|endocrine/exocrine gland phenotype|respiratory system phenotype|hematopoietic system phenotype|immune system phenotype	-	-	-	-
HGNC:28139	MGI:2442262	Viable	InsuffData/NoData	0.120630791	Non-essential	Viable	reproductive system phenotype|endocrine/exocrine gland phenotype	-	Viable_phenotype	VP	VP
HGNC:28147	MGI:1917110	Lethal	Lethal_E9.5	-1.067774732	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:28149	MGI:2387599	Viable	InsuffData/NoData	-0.22640554	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:28150	MGI:1923987	Viable	InsuffData/NoData	-0.029630017	Non-essential	Viable	reproductive system phenotype	-	Viable_phenotype	VP	VP
HGNC:28152	MGI:1923800	Lethal	Lethal_E9.5	-0.146487748	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:28155	MGI:1915681	Viable	InsuffData/NoData	-0.079487452	Non-essential	Viable	hearing/vestibular/ear phenotype	-	Viable_phenotype	VP	VP
HGNC:28159	MGI:1917825	Viable	Viable_E18.5	-0.016303239	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:28161	MGI:1914209	Viable	InsuffData/NoData	0.026934024	Non-essential	Viable	growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:28166	MGI:1915476	Viable	InsuffData/NoData	-0.067518901	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:28177	MGI:2681846	Viable	InsuffData/NoData	-0.189569947	Non-essential	Viable	cardiovascular system phenotype|adipose tissue phenotype|integument phenotype|behavior/neurological phenotype|hematopoietic system phenotype|pigmentation phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:28191	MGI:1914330	Viable	InsuffData/NoData	0.083171779	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:28196	MGI:1919163	Viable	InsuffData/NoData	-0.040498711	Non-essential	Viable	adipose tissue phenotype|integument phenotype|behavior/neurological phenotype|hematopoietic system phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:28203	MGI:1914450	Viable	InsuffData/NoData	-0.086994617	Non-essential	Viable	homeostasis/metabolism phenotype|integument phenotype	-	Viable_phenotype	VP	VP
HGNC:28207	MGI:1920075	Viable	InsuffData/NoData	0.015366664	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:28209	MGI:1914244	Viable	InsuffData/NoData	-0.033276584	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:28214	MGI:2442557	Viable	InsuffData/NoData	-0.006913176	Non-essential	Viable	reproductive system phenotype|nervous system phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:28217	MGI:2443597	Viable	InsuffData/NoData	0.131555076	Non-essential	Viable	cardiovascular system phenotype|behavior/neurological phenotype|reproductive system phenotype|homeostasis/metabolism phenotype|hematopoietic system phenotype	-	Viable_phenotype	VP	VP
HGNC:28226	MGI:1923847	Lethal	Lethal_E9.5	-0.905228218	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:28237	MGI:1919305	Viable	InsuffData/NoData	-0.117955565	Non-essential	Viable	cardiovascular system phenotype|adipose tissue phenotype|limbs/digits/tail phenotype|vision/eye phenotype|immune system phenotype|integument phenotype|skeleton phenotype|behavior/neurological phenotype|homeostasis/metabolism phenotype|hematopoietic system phenotype|growth/size/body region phenotype|craniofacial phenotype	-	Viable_phenotype	VP	VP
HGNC:28243	MGI:2142037	Viable	InsuffData/NoData	-0.02484839	Non-essential	Viable	homeostasis/metabolism phenotype|vision/eye phenotype	-	Viable_phenotype	VP	VP
HGNC:28261	MGI:2445052	Subviable	Viable_E18.5	-0.003347583	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:28274	MGI:3618859	Viable	InsuffData/NoData	-0.025590618	Non-essential	Viable	adipose tissue phenotype|immune system phenotype|homeostasis/metabolism phenotype|hematopoietic system phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:28276	MGI:1918914	Viable	InsuffData/NoData	-0.226470488	Non-essential	Viable	pigmentation phenotype|homeostasis/metabolism phenotype|behavior/neurological phenotype|integument phenotype	-	Viable_phenotype	VP	VP
HGNC:28280	MGI:2685030	Viable	InsuffData/NoData	0.033569067	Non-essential	Viable	hematopoietic system phenotype|skeleton phenotype	-	Viable_phenotype	VP	VP
HGNC:28283	MGI:2685483	Viable	InsuffData/NoData	-0.011503314	Non-essential	Viable	growth/size/body region phenotype|adipose tissue phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:28287	MGI:1914039	Lethal	Lethal_E9.5	-0.847779269	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:28291	MGI:1914233	Lethal	Lethal_E12.5	-0.98143078	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:28292	MGI:2681174	Viable	InsuffData/NoData	-0.123958371	Non-essential	Viable	cardiovascular system phenotype|adipose tissue phenotype|skeleton phenotype	-	Viable_phenotype	VP	VP
HGNC:28306	MGI:1924869	Viable	InsuffData/NoData	-0.003907047	Non-essential	Viable	cardiovascular system phenotype	-	Viable_phenotype	VP	VP
HGNC:28311	MGI:1914294	Subviable	InsuffData/NoData	-0.198598344	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:28314	MGI:1913683	Viable	InsuffData/NoData	0.030433639	Non-essential	Viable	immune system phenotype|respiratory system phenotype|integument phenotype	-	Viable_phenotype	VP	VP
HGNC:28320	MGI:1922853	Lethal	InsuffData/NoData	-0.060285047	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:28331	MGI:1913519	Viable	InsuffData/NoData	-0.010807454	Non-essential	Viable	endocrine/exocrine gland phenotype	-	Viable_phenotype	VP	VP
HGNC:28337	MGI:1920455	Viable	InsuffData/NoData	0.064745143	Non-essential	Viable	adipose tissue phenotype|growth/size/body region phenotype|skeleton phenotype|behavior/neurological phenotype|reproductive system phenotype|homeostasis/metabolism phenotype|endocrine/exocrine gland phenotype|hematopoietic system phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:28346	MGI:1914000	Lethal	Lethal_E9.5	-0.309382774	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:28356	MGI:2652878	Viable	InsuffData/NoData	-0.253361044	Non-essential	Viable	adipose tissue phenotype|skeleton phenotype	-	Viable_phenotype	VP	VP
HGNC:28368	MGI:2384301	Viable	InsuffData/NoData	0.075149621	Non-essential	Viable	adipose tissue phenotype	-	Viable_phenotype	VP	VP
HGNC:28369	MGI:2677480	Lethal	Lethal_E12.5	-0.441260565	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:28370	MGI:2442512	Viable	InsuffData/NoData	-0.073181055	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:28386	MGI:1921468	Viable	InsuffData/NoData	0.002976396	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:28390	MGI:1913719	Viable	InsuffData/NoData	-0.038361431	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:28397	MGI:3650836	Viable	InsuffData/NoData	-0.033150757	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:28403	MGI:1920421	Viable	InsuffData/NoData	-0.037649469	Non-essential	Viable	immune system phenotype|vision/eye phenotype|skeleton phenotype|homeostasis/metabolism phenotype|hematopoietic system phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:28404	MGI:2447812	Viable	InsuffData/NoData	-0.014397417	Non-essential	Viable	hematopoietic system phenotype|growth/size/body region phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:28412	MGI:1917167	Lethal	InsuffData/NoData	-0.133010628	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:28429	MGI:1923844	Subviable	Viable_E18.5	0.095822612	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:28430	MGI:1913298	Lethal	Lethal_E9.5	-0.294086786	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:28433	MGI:1924827	Viable	InsuffData/NoData	-0.075960948	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:28434	MGI:1916359	Lethal	Lethal_E9.5	-	-	Lethal	mortality/aging	-	-	-	-
